order_id,customer_id,salesperson_id,place_id,order_date,shipping_date
10607,436,342,451,2022-12-25,2022-12-28
10608,516,309,496,2021-08-17,2021-08-23
10609,386,348,488,2021-07-17,2021-07-22
10610,93,326,493,2025-07-08,2025-07-17
10611,841,310,303,2020-12-27,2020-12-30
10612,284,341,440,2023-04-16,2023-04-17
10613,843,324,425,2024-11-02,2024-11-03
10614,546,311,392,2025-04-18,2025-04-22
10615,252,303,219,2020-02-28,2020-03-06
10616,951,346,395,2023-09-10,2023-09-12
10617,315,330,240,2020-07-21,2020-07-28
10618,642,311,230,2020-04-20,2020-04-27
10619,224,336,383,2023-06-25,2023-07-05
10620,1,309,291,2022-01-25,2022-01-28
10621,367,334,212,2021-03-06,2021-03-13
10622,958,307,401,2020-12-05,2020-12-15
10623,43,341,472,2024-03-02,2024-03-09
10624,182,342,443,2025-07-24,2025-07-30
10625,345,324,473,2020-02-08,2020-02-10
10626,106,335,454,2023-05-04,2023-05-05
10627,280,327,315,2022-07-30,2022-08-07
10628,822,321,269,2020-07-31,2020-08-04
10629,929,305,281,2021-04-08,2021-04-16
10630,430,328,446,2022-11-04,2022-11-12
10631,743,308,494,2025-07-12,2025-07-17
10632,809,340,417,2022-05-26,2022-05-30
10633,906,311,242,2025-02-05,2025-02-06
10634,282,312,430,2024-05-14,2024-05-18
10635,104,309,378,2025-05-11,2025-05-13
10636,788,338,487,2020-07-30,2020-08-03
10637,667,306,491,2021-07-27,2021-08-02
10638,459,327,267,2023-09-26,2023-10-06
10639,937,324,409,2020-08-29,2020-08-30
10640,276,350,385,2025-09-05,2025-09-12
10641,403,307,218,2021-08-11,2021-08-19
10642,293,325,437,2025-05-02,2025-05-07
10643,190,334,222,2019-11-14,2019-11-20
10644,930,344,253,2023-11-09,2023-11-12
10645,996,337,201,2020-08-08,2020-08-15
10646,417,337,330,2021-03-22,2021-03-28
10647,602,348,433,2020-11-04,2020-11-08
10648,759,322,213,2021-01-30,2021-02-01
10649,246,329,395,2024-11-17,2024-11-20
10650,927,317,492,2019-10-31,2019-11-03
10651,589,347,363,2022-09-22,2022-09-24
10652,1000,342,364,2025-07-25,2025-07-31
10653,835,317,413,2025-07-08,2025-07-12
10654,539,323,458,2023-10-14,2023-10-24
10655,956,314,470,2021-09-30,2021-10-02
10656,664,307,424,2020-10-30,2020-11-01
10657,134,325,437,2021-07-02,2021-07-04
10658,546,350,465,2021-09-05,2021-09-14
10659,545,312,237,2025-03-02,2025-03-10
10660,302,302,334,2024-09-03,2024-09-04
10661,475,341,340,2020-04-03,2020-04-08
10662,940,336,217,2020-10-09,2020-10-12
10663,423,335,281,2024-01-26,2024-01-30
10664,895,340,233,2019-11-06,2019-11-15
10665,581,308,494,2024-07-21,2024-07-24
10666,922,346,466,2021-08-28,2021-09-03
10667,428,322,362,2024-12-26,2025-01-02
10668,932,320,471,2025-07-16,2025-07-24
10669,512,345,351,2022-11-30,2022-12-01
10670,955,311,218,2025-05-24,2025-05-28
10671,257,341,450,2020-03-13,2020-03-17
10672,606,332,498,2024-04-13,2024-04-19
10673,458,319,409,2023-02-27,2023-03-01
10674,815,348,236,2024-01-08,2024-01-15
10675,939,311,424,2021-10-24,2021-10-30
10676,807,328,392,2020-10-05,2020-10-13
10677,461,334,427,2022-10-21,2022-10-29
10678,549,333,317,2024-09-28,2024-09-30
10679,706,304,307,2025-04-18,2025-04-25
10680,119,322,410,2023-04-19,2023-04-29
10681,53,313,427,2023-10-30,2023-11-04
10682,947,311,239,2024-06-10,2024-06-16
10683,60,308,492,2022-07-14,2022-07-15
10684,282,302,330,2023-11-03,2023-11-04
10685,378,336,288,2020-07-20,2020-07-23
10686,837,306,420,2024-12-18,2024-12-23
10687,847,323,354,2025-07-22,2025-07-27
10688,340,322,281,2024-05-06,2024-05-12
10689,647,339,303,2021-06-16,2021-06-25
10690,765,343,224,2023-10-18,2023-10-27
10691,508,342,223,2022-11-27,2022-11-30
10692,812,308,218,2024-04-20,2024-04-22
10693,6,303,498,2022-07-10,2022-07-20
10694,451,335,249,2020-03-25,2020-03-29
10695,21,343,428,2021-07-30,2021-08-03
10696,913,331,390,2020-08-08,2020-08-18
10697,558,328,303,2020-10-21,2020-10-30
10698,615,349,268,2019-11-15,2019-11-16
10699,706,326,411,2024-03-29,2024-04-02
10700,217,313,226,2025-09-25,2025-10-04
10701,730,312,319,2020-08-31,2020-09-08
10702,339,343,263,2021-02-03,2021-02-12
10703,346,337,316,2025-08-01,2025-08-02
10704,131,301,357,2023-10-12,2023-10-16
10705,898,306,228,2020-09-30,2020-10-08
10706,287,340,201,2019-12-05,2019-12-07
10707,454,320,373,2025-01-12,2025-01-13
10708,698,330,313,2021-04-02,2021-04-12
10709,507,345,294,2024-12-09,2024-12-15
10710,720,342,231,2024-09-19,2024-09-29
10711,521,320,483,2023-03-30,2023-04-08
10712,592,312,283,2025-07-10,2025-07-18
10713,65,348,287,2024-02-16,2024-02-25
10714,460,340,405,2021-05-29,2021-05-31
10715,97,318,284,2022-07-10,2022-07-16
10716,20,339,230,2025-08-02,2025-08-11
10717,963,334,480,2023-08-31,2023-09-05
10718,972,331,298,2020-03-28,2020-03-29
10719,764,306,414,2023-08-04,2023-08-12
10720,631,308,239,2023-03-18,2023-03-24
10721,765,336,443,2023-09-18,2023-09-26
10722,193,305,298,2021-01-17,2021-01-20
10723,739,313,226,2023-05-26,2023-05-29
10724,284,333,446,2022-12-08,2022-12-15
10725,686,304,456,2025-03-30,2025-04-08
10726,907,321,220,2025-07-23,2025-07-27
10727,623,319,263,2025-07-08,2025-07-12
10728,454,332,468,2023-07-14,2023-07-21
10729,557,338,410,2023-12-25,2023-12-27
10730,610,310,344,2022-08-20,2022-08-27
10731,500,344,430,2023-09-28,2023-10-01
10732,363,314,374,2021-12-12,2021-12-21
10733,167,306,474,2024-12-28,2025-01-02
10734,732,339,317,2023-03-25,2023-04-02
10735,299,304,409,2021-09-01,2021-09-08
10736,352,344,375,2025-01-20,2025-01-26
10737,715,305,496,2024-12-28,2025-01-07
10738,643,305,249,2020-09-05,2020-09-14
10739,758,322,322,2023-06-28,2023-07-06
10740,132,305,384,2024-12-03,2024-12-06
10741,519,347,378,2020-06-30,2020-07-05
10742,993,320,223,2022-12-18,2022-12-23
10743,735,332,328,2022-05-02,2022-05-06
10744,120,309,440,2020-07-23,2020-07-25
10745,828,315,355,2020-02-15,2020-02-16
10746,70,307,403,2022-07-24,2022-08-02
10747,813,338,281,2021-11-21,2021-11-26
10748,395,327,267,2021-06-13,2021-06-14
10749,14,347,410,2025-01-24,2025-01-26
10750,877,301,442,2021-07-29,2021-08-08
10751,345,342,483,2022-11-16,2022-11-22
10752,841,322,410,2022-04-15,2022-04-19
10753,308,343,394,2021-05-12,2021-05-18
10754,86,334,393,2022-11-08,2022-11-16
10755,618,302,201,2025-05-31,2025-06-05
10756,312,341,493,2021-03-17,2021-03-26
10757,965,324,460,2022-09-30,2022-10-08
10758,313,314,277,2025-03-27,2025-04-01
10759,108,341,493,2024-04-30,2024-05-02
10760,60,349,343,2022-01-19,2022-01-28
10761,791,310,347,2024-02-23,2024-03-02
10762,912,324,307,2023-04-12,2023-04-20
10763,2,348,433,2021-04-30,2021-05-09
10764,241,313,468,2025-05-03,2025-05-10
10765,875,313,333,2022-05-14,2022-05-15
10766,659,342,271,2023-04-12,2023-04-15
10767,77,345,275,2025-01-21,2025-01-30
10768,604,313,477,2024-08-10,2024-08-14
10769,615,304,246,2020-11-14,2020-11-19
10770,890,341,496,2022-08-28,2022-09-05
10771,302,323,346,2021-10-17,2021-10-24
10772,767,313,461,2024-12-12,2024-12-20
10773,901,342,412,2024-05-16,2024-05-23
10774,17,314,395,2022-04-11,2022-04-17
10775,426,349,345,2023-02-05,2023-02-08
10776,994,304,500,2020-04-28,2020-05-02
10777,972,346,469,2021-06-09,2021-06-14
10778,333,309,245,2022-03-04,2022-03-14
10779,263,326,363,2020-04-19,2020-04-28
10780,652,307,401,2024-05-26,2024-06-04
10781,661,340,297,2022-02-28,2022-03-08
10782,59,309,362,2020-10-20,2020-10-22
10783,999,310,492,2022-04-08,2022-04-13
10784,310,306,407,2024-03-22,2024-03-27
10785,652,325,301,2020-10-06,2020-10-10
10786,435,327,267,2025-08-02,2025-08-06
10787,264,305,332,2024-05-05,2024-05-08
10788,281,323,452,2023-11-03,2023-11-13
10789,172,333,392,2022-10-22,2022-10-24
10790,230,345,295,2024-09-19,2024-09-26
10791,258,314,453,2025-10-20,2025-10-30
10792,492,347,285,2024-03-20,2024-03-24
10793,635,302,374,2024-03-10,2024-03-16
10794,647,336,443,2020-08-23,2020-08-27
10795,432,350,385,2023-09-20,2023-09-28
10796,196,337,277,2024-12-27,2024-12-28
10797,982,308,344,2021-04-11,2021-04-13
10798,20,309,245,2024-04-21,2024-04-24
10799,694,342,383,2022-03-14,2022-03-22
10800,354,329,467,2023-07-18,2023-07-25
10801,662,327,267,2024-10-14,2024-10-16
10802,596,304,224,2021-06-05,2021-06-10
10803,692,319,214,2024-11-25,2024-12-05
10804,48,311,446,2025-04-17,2025-04-19
10805,307,321,436,2021-05-05,2021-05-15
10806,181,321,437,2022-12-28,2023-01-03
10807,686,343,355,2022-10-23,2022-10-29
10808,653,319,263,2021-03-26,2021-03-30
10809,827,333,494,2020-06-14,2020-06-20
10810,197,313,427,2025-02-28,2025-03-03
10811,538,323,359,2021-02-07,2021-02-15
10812,1,308,401,2025-07-06,2025-07-10
10813,813,308,303,2021-12-04,2021-12-10
10814,56,344,253,2024-08-03,2024-08-08
10815,539,307,218,2020-06-21,2020-06-29
10816,74,315,432,2021-12-22,2021-12-29
10817,749,323,376,2022-01-02,2022-01-12
10818,188,323,354,2025-01-08,2025-01-17
10819,273,340,338,2022-06-24,2022-06-28
10820,827,329,397,2020-07-07,2020-07-15
10821,821,311,207,2022-09-14,2022-09-15
10822,73,344,274,2024-12-01,2024-12-02
10823,997,317,413,2022-02-23,2022-03-02
10824,833,337,395,2020-02-08,2020-02-17
10825,477,313,221,2020-11-22,2020-11-26
10826,858,301,419,2020-11-10,2020-11-15
10827,229,312,253,2024-09-05,2024-09-06
10828,637,344,203,2020-02-28,2020-03-08
10829,964,330,240,2023-02-05,2023-02-11
10830,517,303,477,2022-06-08,2022-06-09
10831,338,345,402,2024-08-26,2024-09-01
10832,947,330,395,2024-09-17,2024-09-20
10833,978,347,281,2025-08-02,2025-08-08
10834,762,338,362,2024-09-06,2024-09-14
10835,286,302,422,2019-11-25,2019-11-27
10836,61,345,475,2021-03-22,2021-03-24
10837,416,324,460,2020-05-25,2020-06-03
10838,631,330,395,2021-04-04,2021-04-10
10839,81,328,403,2025-06-07,2025-06-15
10840,205,309,410,2024-06-08,2024-06-14
10841,168,325,227,2021-09-05,2021-09-11
10842,195,346,481,2025-03-12,2025-03-14
10843,844,338,362,2022-12-27,2023-01-06
10844,584,338,486,2022-02-03,2022-02-12
10845,283,303,286,2020-08-29,2020-09-02
10846,146,334,497,2023-07-13,2023-07-22
10847,510,311,218,2023-05-04,2023-05-07
10848,135,317,392,2022-10-24,2022-10-30
10849,315,307,413,2020-08-09,2020-08-15
10850,350,306,491,2023-10-14,2023-10-22
10851,500,309,281,2019-11-06,2019-11-16
10852,305,337,481,2025-05-09,2025-05-19
10853,576,349,268,2021-12-04,2021-12-12
10854,568,308,446,2023-03-09,2023-03-14
10855,618,339,401,2024-11-05,2024-11-14
10856,698,334,248,2020-12-25,2021-01-01
10857,550,320,471,2024-03-28,2024-04-07
10858,393,321,435,2020-11-30,2020-12-07
10859,131,345,342,2025-10-18,2025-10-21
10860,747,344,225,2022-11-06,2022-11-10
10861,587,325,397,2022-10-17,2022-10-21
10862,719,320,412,2025-09-01,2025-09-10
10863,133,302,429,2023-06-21,2023-06-26
10864,757,345,351,2021-07-24,2021-07-25
10865,1000,337,201,2022-07-02,2022-07-04
10866,181,324,473,2021-07-06,2021-07-11
10867,911,330,470,2019-11-13,2019-11-15
10868,182,342,443,2022-10-08,2022-10-18
10869,647,320,364,2020-10-13,2020-10-20
10870,589,332,447,2022-09-18,2022-09-19
10871,398,301,232,2021-10-24,2021-10-28
10872,550,305,332,2020-05-04,2020-05-11
10873,171,328,303,2023-01-20,2023-01-24
10874,769,322,410,2022-07-02,2022-07-07
10875,683,305,367,2025-09-24,2025-09-25
10876,120,307,234,2021-03-20,2021-03-27
10877,538,303,327,2019-12-15,2019-12-25
10878,709,332,327,2020-03-21,2020-03-24
10879,458,345,416,2022-10-02,2022-10-04
10880,894,340,417,2019-11-11,2019-11-12
10881,182,307,209,2024-05-25,2024-05-30
10882,6,305,308,2022-10-31,2022-11-09
10883,527,306,474,2021-12-17,2021-12-25
10884,556,314,269,2020-11-29,2020-12-03
10885,935,335,332,2022-02-05,2022-02-10
10886,292,349,475,2024-09-12,2024-09-14
10887,170,333,494,2025-02-04,2025-02-10
10888,159,320,231,2022-04-26,2022-04-30
10889,213,313,219,2020-07-05,2020-07-10
10890,250,323,352,2021-01-15,2021-01-22
10891,418,323,452,2021-03-13,2021-03-19
10892,269,345,258,2024-09-11,2024-09-15
10893,682,340,227,2025-06-12,2025-06-15
10894,749,336,271,2019-12-22,2019-12-29
10895,504,320,443,2023-11-13,2023-11-17
10896,103,311,239,2021-01-25,2021-01-30
10897,702,312,323,2021-01-04,2021-01-05
10898,719,346,297,2020-10-12,2020-10-21
10899,3,331,281,2021-11-10,2021-11-14
10900,605,347,396,2020-08-22,2020-08-26
10901,174,328,446,2019-11-13,2019-11-19
10902,861,322,281,2020-05-11,2020-05-19
10903,789,329,262,2024-01-13,2024-01-16
10904,960,330,201,2020-11-05,2020-11-08
10905,26,335,366,2025-08-16,2025-08-22
10906,764,310,347,2020-10-17,2020-10-21
10907,622,321,252,2022-06-03,2022-06-08
10908,789,319,355,2022-11-28,2022-12-07
10909,897,325,247,2023-08-30,2023-09-06
10910,303,330,313,2021-07-13,2021-07-15
10911,38,302,330,2025-07-19,2025-07-29
10912,767,315,409,2022-02-20,2022-03-02
10913,320,305,440,2021-12-13,2021-12-17
10914,454,333,206,2025-06-16,2025-06-23
10915,689,344,203,2021-01-30,2021-02-04
10916,887,309,482,2021-02-08,2021-02-09
10917,339,342,271,2020-12-28,2021-01-06
10918,618,332,480,2020-04-17,2020-04-26
10919,71,320,471,2024-01-09,2024-01-11
10920,58,326,455,2021-02-07,2021-02-15
10921,276,304,428,2022-02-14,2022-02-20
10922,905,340,247,2019-12-01,2019-12-10
10923,40,324,500,2023-09-29,2023-10-09
10924,801,317,230,2021-07-14,2021-07-21
10925,325,309,281,2020-04-25,2020-05-01
10926,961,319,246,2022-07-01,2022-07-07
10927,251,317,239,2023-05-17,2023-05-23
10928,965,305,213,2019-12-27,2020-01-04
10929,881,308,206,2024-01-06,2024-01-14
10930,205,320,250,2022-04-21,2022-04-22
10931,814,316,297,2025-04-06,2025-04-14
10932,437,329,453,2020-10-22,2020-10-28
10933,50,325,262,2023-09-17,2023-09-20
10934,319,338,285,2025-10-18,2025-10-23
10935,709,341,213,2025-06-24,2025-06-30
10936,773,341,486,2025-08-16,2025-08-23
10937,724,324,456,2022-08-28,2022-09-06
10938,530,338,440,2021-12-11,2021-12-16
10939,830,341,493,2021-02-03,2021-02-13
10940,59,329,262,2025-06-03,2025-06-13
10941,112,330,469,2020-10-16,2020-10-17
10942,472,321,405,2024-11-24,2024-12-02
10943,77,340,380,2020-04-08,2020-04-16
10944,827,337,481,2021-02-27,2021-03-09
10945,34,333,392,2025-07-18,2025-07-23
10946,908,346,233,2020-05-21,2020-05-30
10947,955,343,460,2021-04-09,2021-04-16
10948,615,333,296,2021-04-07,2021-04-08
10949,287,322,245,2024-07-14,2024-07-23
10950,180,350,358,2025-01-25,2025-02-03
10951,878,308,218,2021-01-05,2021-01-09
10952,504,301,311,2025-06-05,2025-06-11
10953,506,333,344,2020-03-14,2020-03-22
10954,992,348,318,2025-01-05,2025-01-09
10955,121,307,347,2022-07-10,2022-07-17
10956,935,308,347,2021-07-07,2021-07-13
10957,222,306,474,2022-11-08,2022-11-14
10958,304,345,258,2023-12-13,2023-12-22
10959,714,337,467,2021-03-28,2021-04-03
10960,936,310,347,2020-02-14,2020-02-15
10961,182,339,403,2021-06-07,2021-06-13
10962,286,345,402,2025-05-15,2025-05-22
10963,150,346,422,2020-03-04,2020-03-06
10964,487,320,235,2025-08-08,2025-08-11
10965,800,335,408,2023-08-22,2023-08-28
10966,133,318,420,2020-09-16,2020-09-23
10967,681,305,322,2022-10-19,2022-10-20
10968,90,326,479,2024-05-06,2024-05-10
10969,408,350,385,2022-02-13,2022-02-17
10970,446,346,397,2025-09-13,2025-09-21
10971,121,317,403,2020-01-13,2020-01-20
10972,10,312,279,2025-04-12,2025-04-17
10973,72,305,390,2020-08-18,2020-08-20
10974,779,317,459,2025-08-13,2025-08-23
10975,571,338,408,2021-04-04,2021-04-09
10976,274,313,312,2020-06-29,2020-07-01
10977,691,335,454,2021-06-11,2021-06-21
10978,451,324,456,2020-08-13,2020-08-23
10979,282,333,492,2023-02-09,2023-02-12
10980,467,339,459,2023-10-07,2023-10-15
10981,964,336,483,2025-04-08,2025-04-13
10982,898,315,409,2021-05-13,2021-05-15
10983,967,337,338,2022-07-17,2022-07-18
10984,793,308,391,2025-08-09,2025-08-18
10985,523,336,377,2024-05-01,2024-05-02
10986,274,329,417,2024-09-26,2024-10-03
10987,410,322,493,2021-12-28,2021-12-29
10988,830,326,396,2024-08-15,2024-08-24
10989,708,324,432,2021-03-09,2021-03-13
10990,547,323,379,2025-07-25,2025-07-29
10991,520,336,299,2024-11-04,2024-11-06
10992,798,329,369,2020-02-26,2020-03-03
10993,843,350,462,2020-04-16,2020-04-22
10994,772,328,344,2021-03-10,2021-03-16
10995,484,308,347,2020-04-06,2020-04-10
10996,580,318,325,2023-09-04,2023-09-08
10997,82,336,412,2022-12-14,2022-12-23
10998,711,328,317,2022-03-16,2022-03-23
10999,736,339,403,2024-02-12,2024-02-19
11000,821,343,214,2022-09-05,2022-09-07
11001,578,312,426,2025-04-11,2025-04-15
11002,552,340,361,2021-05-20,2021-05-24
11003,908,311,321,2021-07-02,2021-07-10
11004,254,306,474,2024-11-08,2024-11-09
11005,200,345,351,2023-01-20,2023-01-26
11006,723,312,375,2022-03-22,2022-03-23
11007,192,343,214,2024-01-07,2024-01-11
11008,137,342,217,2020-05-30,2020-06-04
11009,594,331,454,2022-12-05,2022-12-11
11010,483,320,368,2023-08-20,2023-08-26
11011,752,315,460,2023-05-12,2023-05-15
11012,825,309,411,2024-09-21,2024-09-23
11013,695,341,390,2020-10-01,2020-10-05
11014,228,324,306,2020-09-28,2020-09-30
11015,567,329,240,2021-05-21,2021-05-24
11016,479,304,432,2020-05-25,2020-05-27
11017,798,328,446,2022-05-23,2022-05-27
11018,732,322,291,2025-06-15,2025-06-18
11019,823,319,263,2020-04-06,2020-04-15
11020,359,308,206,2024-07-21,2024-07-28
11021,249,343,214,2021-01-26,2021-01-27
11022,890,302,369,2020-02-07,2020-02-14
11023,90,332,286,2024-11-02,2024-11-06
11024,1,319,409,2021-02-12,2021-02-13
11025,192,317,401,2024-12-06,2024-12-09
11026,773,349,258,2023-11-29,2023-12-06
11027,660,323,254,2025-05-11,2025-05-20
11028,102,316,262,2022-01-30,2022-02-04
11029,352,303,498,2020-01-15,2020-01-24
11030,274,350,462,2024-08-31,2024-09-04
11031,151,329,301,2022-02-14,2022-02-15
11032,145,336,329,2022-10-22,2022-10-25
11033,571,339,242,2022-10-16,2022-10-25
11034,920,334,221,2024-09-13,2024-09-21
11035,114,301,357,2020-08-05,2020-08-13
11036,744,329,280,2021-06-15,2021-06-23
11037,561,338,484,2025-09-06,2025-09-07
11038,743,327,267,2024-04-11,2024-04-19
11039,744,349,294,2022-01-12,2022-01-19
11040,578,310,303,2023-05-02,2023-05-09
11041,130,309,484,2023-02-24,2023-03-04
11042,786,306,414,2023-08-15,2023-08-18
11043,728,316,381,2024-10-24,2024-10-27
11044,400,336,368,2020-06-30,2020-07-09
11045,151,349,294,2023-11-10,2023-11-11
11046,823,334,427,2022-09-02,2022-09-11
11047,645,340,448,2021-09-18,2021-09-22
11048,878,346,301,2023-08-25,2023-09-04
11049,21,334,257,2023-12-19,2023-12-26
11050,806,335,440,2022-06-04,2022-06-14
11051,514,317,317,2022-11-11,2022-11-21
11052,344,346,297,2020-02-04,2020-02-14
11053,9,334,257,2019-11-29,2019-12-04
11054,255,336,271,2025-08-29,2025-09-05
11055,118,305,302,2025-06-16,2025-06-21
11056,751,346,301,2022-07-03,2022-07-10
11057,356,309,213,2023-03-26,2023-03-29
11058,140,347,450,2025-09-25,2025-09-30
11059,713,321,338,2021-11-15,2021-11-23
11060,103,331,411,2022-02-26,2022-03-06
11061,983,310,218,2025-05-19,2025-05-21
11062,524,341,472,2024-11-19,2024-11-24
11063,774,336,364,2025-03-25,2025-04-03
11064,875,335,434,2025-05-17,2025-05-19
11065,589,327,315,2024-09-16,2024-09-18
11066,350,307,464,2019-11-28,2019-12-08
11067,161,322,434,2020-03-12,2020-03-14
11068,5,343,409,2025-06-23,2025-07-02
11069,411,343,456,2024-07-22,2024-07-23
11070,914,323,354,2021-09-11,2021-09-19
11071,729,307,296,2020-08-25,2020-08-26
11072,517,318,228,2023-09-30,2023-10-02
11073,190,328,242,2022-06-19,2022-06-24
11074,719,309,332,2024-11-11,2024-11-18
11075,668,341,285,2024-10-30,2024-11-04
11076,464,315,246,2020-07-20,2020-07-22
11077,911,350,465,2021-06-16,2021-06-20
11078,978,331,411,2025-01-08,2025-01-11
11079,40,326,410,2020-08-11,2020-08-19
11080,357,318,407,2023-04-19,2023-04-29
11081,355,328,401,2022-12-21,2022-12-30
11082,809,346,490,2024-02-24,2024-03-03
11083,706,310,230,2024-01-11,2024-01-16
11084,585,305,367,2021-05-26,2021-05-31
11085,384,326,411,2022-06-21,2022-06-25
11086,436,321,320,2023-01-13,2023-01-15
11087,874,347,410,2021-04-24,2021-05-03
11088,229,343,214,2024-05-19,2024-05-29
11089,136,340,423,2023-11-27,2023-12-03
11090,894,335,472,2022-05-18,2022-05-27
11091,632,333,207,2021-02-05,2021-02-07
11092,911,340,470,2021-03-15,2021-03-16
11093,550,303,226,2022-09-01,2022-09-06
11094,686,339,446,2023-06-13,2023-06-23
11095,91,350,358,2025-08-25,2025-09-04
11096,138,334,393,2023-12-22,2023-12-25
11097,790,305,482,2024-09-06,2024-09-13
11098,956,338,487,2024-05-29,2024-06-02
11099,633,321,316,2021-09-30,2021-10-04
